0,1,2,3,4,5,6,7,8,9,10,11
1.3553746762384222,-1.4853786612413502,-0.6498403792076016,0.6645658530722973,-0.017646191120148536,0.055971119961439886,-0.30207904578840444,-0.18886539641150193,-0.44874947471907184,-0.24199340629123517,-0.3531361840777839,0.7835117967308431
-0.1297419934217119,0.6343873905592112,-0.5711608401608682,1.2601557941485506,0.4205453521824708,-0.4117500943668167,-0.33923640181119463,0.29624151412570116,-0.6617972008412267,0.4891340907389491,0.20316831092783263,-0.2755521608645898
-0.7005070479738988,-0.40300581865945206,-0.6382724433002146,-0.8877477713902354,0.3534684109765277,0.9716035186381603,0.4696124958442155,0.6919028067206656,-0.24305290211101416,0.7804947277307721,0.15816171710757773,0.03271784196976929
0.8753131980880242,-0.7500295003721642,0.8619510143329444,0.5837738555741199,1.171318602794059,-0.5042005946004782,-0.921207803557695,0.5192919155660596,-0.04768250324076034,0.10382206044108047,0.3451431821843869,0.07750226691778112
1.0105923275367423,0.8957530509149614,-0.5950121221312138,0.12642912708522783,-0.15946686108042402,-0.0731131441917266,0.6466814434509209,-0.11028825030160311,0.3652258319436747,-0.249778650743267,-0.08477973033359748,0.32461467382038917
-0.19461272836543186,0.7101520897285201,-0.6298904402968403,-0.11778829169106457,-0.7280473417074445,0.3442857848356473,-0.42885056885592165,0.34010924792079006,-0.10066118211400271,0.5580429695181972,-0.5994970461936651,-0.18715565123955946
0.834782951531283,1.214975476126398,-0.535610716940377,-0.253210397606455,0.44381605115817147,0.29676556675407484,0.16657965628141252,0.2071515536987233,-0.04873124180626914,0.22084042133129766,0.34150999530004866,0.08090495656301305
0.6144150353115585,0.03535207399523993,-0.6362256079982648,-0.41792246251632903,-0.5126297308036403,0.5986370731219918,0.11311847150542254,-0.6531673681431944,0.5814540016933166,0.69924923760259,0.10298672165061692,-0.14259950465421273
-1.5100684038488406,-0.11959809101320867,-0.6647924336377474,-0.1448711722333632,-0.4777465415566223,-0.060043469248251935,-0.2618071866389037,-0.551438220466983,-0.011334801735136069,0.15090464825025224,0.2404178405645022,0.3616488776597902
-0.5840499326002958,0.2511698009177103,-0.5978346574244671,0.8919109069715941,0.8145787040389336,0.3393549040208771,0.43661023402640775,0.3937509195673142,0.20290185668632685,-0.1120332173057691,-0.0863749892813177,-0.3840571717245924
-0.5987850907507374,0.4008043918303294,0.7838922792813984,-0.3863806417937158,-0.26356252918234296,0.8712467200152186,-0.1839996837929434,0.47535174433760313,0.17451365799938162,0.4083487941343189,-0.665930321578433,-0.4310838381883305
1.8996201918988167,-0.37306356205999497,0.8497085182961465,-0.6440840996824048,0.7910294059288983,-0.05402177548833592,0.10630897718169371,-0.41262535751846463,-0.41820376298075873,-0.21917809551260842,-0.22217516493880676,0.4747594520589385
